91421,"Dear MO

This is a follow up to a previous question here in MO but I will make this question self-contained for convenience. Those already familiar with the following paper [G] by Gross can safely skip down to the questions below.

In [G] 


Benedict H. Gross ""A tameness criterion for Galois representations associated to modular forms (mod $p$)"" Duke Math. Journal Vol. 61 No. 2 1990 


Gross shows criteria (A) and (B) below. Let $p$ be a prime and let $f=\sum a_nq^n$ be a normalized cuspidal eigenform of weight $k$ and character $\varepsilon$ for $\Gamma_1(N)$ with coefficients in a finite field $\mathbb{F}$ of characteristic $p$. Let $$\rho_f:\operatorname{Gal}(\overline{\mathbb{Q}}/\mathbb{Q})\to \operatorname{GL}_2(\mathbb{F})$$
be a continuous semi-simple Galois representation such that $\rho_f$ is unramified for all primes $\ell$ such that $\gcd(\ellNp)=1$ and the matrix $\rho_f(Frob_\ell)$ has characteristic polynomial $x^2-a_\ell x+\varepsilon(\ell)\ell^{k-1}$.

Assume $2\leq k\leq p$ and $a_p\neq 0$ (if $k=p$ assume $a_p^2\neq \varepsilon(p)$. The criterion says as follows: 


(A) The representation $\rho_f$ is completely reducible when restricted to a decomposition group at $p$ if and only if there is a companion form for $f$ i.e. there is $g=\sum b_nq^n$ of weight $k'=p+1-k$ and character $\varepsilon$ for $\Gamma_1(N)$ over $\mathbb{F}$ such that $n^kb_n=na_n$ for all $n\geq 1$.


The statements with all the details are in [G] Proposition 13.8 and Theorem 13.10. 

Now jump to p. 514 of [G]. Suppose that $f$ is the reduction mod $p$ of a newform $F$ of weight $2$ where $F$ has trivial character on $\Gamma_1(N)$ and has coefficients in $\mathbb{Z}$. Then $F$ corresponds to an elliptic curve $E/\mathbb{Q}$ of conductor $N$. Let $$\rho_{Ep} : \operatorname{Gal}(\overline{\mathbb{Q}}/\mathbb{Q}) \to \operatorname{GL}_2(\mathbb{Z}_p)$$ 
be the representation associated to the action of Galois on the Tate module $T_p(E)$. Let   us denote $\rho_{Ep} \bmod p$ by ${\overline{\rho}}$. Then Gross deduces the following criterion when $E$ has good ordinary reduction at $p$ with $j(E)\neq 0 1728$ and $\overline{\rho}$ is irreducible:


(B) The restriction of $\rho_{Ep} \bmod p^n$ to a decomposition group at $p$ is diagonalizable if and only if $j(E)\equiv j_0 \bmod 2p^{n+1}$ where $j_0$ is the $j$-invariant of the ""canonical lifting"" to $\mathbb{Q}_p$ of $E \bmod p$.


Now my questions:


Question 1: I take it that Gross assumes that $\overline{\rho}$ be irreducible in (B) so it coincides with its semi-simplification and therefore $\overline{\rho}$ is equivalent to $\rho_f$ and (A) applies. But does criterion (B) still hold if $\overline{\rho}$ is reducible? I.e. what if $E$ has a $\mathbb{Q}$-rational $p$-isogeny? For an example see my previous question here in MO where I specify my interest in the curve $E$ with Cremona label 1225h1 which has a rational $37$-isogeny.
Question 2: If (B) does not hold when $\overline{\rho}$ is reducible (or if it is not known whether it holds) do any of the two directions of the if-and-only-if hold when $\overline{\rho}$ is reducible?
Question 3: If $E/\mathbb{Q}$ has potential good ordinary reduction does (B) still hold?


Thanks!!
",Tameness criterion in the reducible case
91423,"Imagine a particle in the complex plane starting at $c_0$ a Gaussian integer 
moving initially $\pm$ in the horizontal
or vertical directions.  When it hits a Gaussian prime it turns left $90^\circ$.
For example starting at $12 - 7 i$ moving initially $+x$ this closed circuit results:
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Instead starting at $3+5 i$ again $+x$ this (pleasingly symmetric!) closed cycle results:
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Here's another (added later) starting at $5+23 i$:
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
(Gaussian primes $a+bi$ off-axes have $a^2+b^2$ prime; on axis $\pm(4n+3)$ prime.)
My question is


  Q0.What's going on?


More specifically


  Q1. Does the spiral always form a cycle?
  
  Q2. Have these spirals been investigated previously?


(I am about to step on a plane; apologies for not acknowledging responses!)
...Later:


  Q3. Under what conditions is the spiral (assuming it closes) symmetric w.r.t. reflection in a
  horizontal (as is $12-7 i$) or reflection in a vertical (as is $5 + 23 i$)
  or reflection in both (as is $3 + 5i$)?

",Gaussian prime spirals
91425,"Hi

i have read a statement from Sossinsky and Prasolov' s book ""Knots Lİnks Braids and 3-Manifold"" it says that two reduced word represent isotopic braids if and only if they have the same reduced form page 54. My claim is that this statement is not true: take  $b_2b_1b_2^{-1}b_3^{-1}b_3^{-1}$ and $b_3^{-1}b_2b_3b_2b_1b_2^{-1}b_2^{-1}b_3^{-1}b_2^{-1}$. They represent isotopic braids but they are not the same. What is the correction of this statement?

zati
",The word problem in braid groups
91429,"I would like to know the reasons why the existance of Chebyshev net in 3D-case is problematic.
This question boils down to the PDE described below.
(I do not know much about PDEs so feel free to say something trivial.)

Set
$$\mathbb W^2 =\{\(xyz)\in \mathbb R^3\mid x+y+z=0\\}.$$
Given a smooth map $f: \mathbb W^2\to \mathbb R^3$ which is $C^\infty$-close
to the identity map
I need to extend $f$ to a neighborhood of $\mathbb W^2$ so that it satisfies the following three equations:
$$\left|\frac{\partial f}{\partial x}\right|^2=\left|\frac{\partial f}{\partial y}\right|^2=\left|\frac{\partial f}{\partial z}\right|^2=1.$$

Comments.


The 2D-case has a solution this is due to Chebyshev and it is more than 100 years old.
In general 3D Chebyshev net is a solution of 3 equasions as above where $f$ maps a domain in $\mathbb R^3$ in a 3-dimensional Riemannian manifold and $|{*}|$ is defined by its metric. I guess this case is just as hard as the special case described above.
Assuming that $x+y+z>0$ and $f(xyz)$ is defined
it is easy to see that $f(xyz)$ depends only on the values
$f(x'y'z')$ for $(x'y'z')$ in the triangle $\Delta\subset\mathbb W^2$ defined by the inequalities $$x'\le x\  y'\le y\ z'\le z.$$

",Chebyshev net in 3D
91434,"I am trying to prove that the solution $u(xt)$ to the heat equation $u_t=u_{xx}$ on an interval (ab) which satisfies homogeneous Dirichlet boundary conditions $u(at)=u(bt)=0$ and initial consition $u(x0)=u_0(x)$ satisfies the  inequality

$$\int_a^b u^2(xt)dx\leq e^{-\frac{2\pi^2}{(b-a)^2}t} \int_a^b u_0^2(x)dx$$

So far for any function $u\in \mathcal{C}^1[ab]$ such that $u(a)=u(b)=0$ I have proved that the following holds 

$$\int_a^b u^2(x)dx\leq (b-a)^2\int_a^b (u')^2(x)dx$$ 

using the fundamental theorem of calculus and Schwarz's inequality but I am unsure as to how to proceed next.

The Fourier series expansion for $u(xt)$ is given by

$$u(xt)=\sum_{n\geq 1} b_n e^{-\lambda_n^2t} \sin\left(\frac{n\pi}{b-a}\right)x$$

where

$$b_n=\frac{2}{b-a}\int_a^b u_0(x) \sin\left(\frac{n\pi}{b-a}\right)x dx \qquad \lambda_n=\frac{n\pi}{b-a}$$

so differentiating the solution and squaring doesn't seem to give the desired inequality  and there is also the issue of the time dependence.
",Inequality for the solution to the heat equation
91436,"I recently encountered a paper by Protter (""Unique continuation of elliptic equations"") that starts out by saying ""any solution of an elliptic equation that is defined on a domain $D$ must vanish on all of $D$ if it vanishes on an open set in $D$"" and calls this the unique continuation principle. The problem is that this statement is so general that I'm afraid to use it. Does anyone know the rigorous statement of the unique continuation principle? In particular I wonder what are the conditions on the elliptic equation and the solution involved. 
",unique continuation principle
91439,"Suppose we are given a set S of points on which two different groups G and G' (given by sets of generating permutations) act.  Is there an efficient algorithm for finding generators the largest pair of subgroups H and H' of G and G' whose action on S coincide?
",Two groups acting on a set.
91442,"When I learning forcing theory I am surprised by various foring definitionI want to know the original purpose why define partial order in such way and some background material which can help me gain more intuition.


Cohen forcing.It was made by Cohen when he solve CON(ZFC+nonCH)It add many new 
realsit is natural to think this if we consider the patial order formBut I heard Cohen used the boolean value model if condider the boolean value modelhow can I understand the intuition?
Random forcing.I just know it made by solovy.But I don't know the background.
Laver forcing.I just know laver forcing used to prove CON(ZFC+BC) by laver.


How about Sacks forcingHechler forcing Mathias forcingMiller forcing?
",Background for classic forcing
91444,"what is parameterization e.g. (x(uv)y(uv)z(uv)) of the Trefoil knot surface in R³ whose cross section of the surface can be circular or in general elliptic?

Thanks!
",what is parameterization of the Trefoil knot surface in R³?
91449,"Hello

I'm trying to reinvent the wheel here by deriving the formula for Dyck Words of length p+q that is p left parens and q right parens.  The answer of course is $\binom{p+q}{q} - \binom{p+q}{q-1}$.

Using an OGF if I'm right starting from the recurrence $c_{pq} = c_{p-1q} + c_{pq-1} \quad q \leq p$ and letting $c(xy) = \sum_{p=0} \sum_{q\leq p}c_{pq}x^p y^q$ I should get $c(xy)-1 = x \times c(xy) + y \times f(xy)$.

It is this $f(xy)$ that is troubling me.  Reverse engineering the answer it seems to me that I need $c(xy)(1-x-y)=1-y/x$ which would have come from $c(xy)-1 = x \times c(xy) + y \times (c(xy)-1/x)$.  I don't see how this could be.

Could somebody enlighten me?  Thanks.
",Generating function for Dyck Words
91454,"Given a continuous map $f:S^1\to \mathbb{C}$ from the unit circle to the complex numbers one can form its Fourier series $\sum_{n=-\infty}^\infty a_n\exp(in\theta)$. I want to stick with those $f$ that give simple closed curves bounding a closed topological disk going round the disk in a counter-clockwise direction and parametrized proportional to arclength. I am happy to add the hypothesis that $f'(t)$ is a continuous function of $t$ and that for $t\in S^1$ $|f'(t)| = 1$.


  Is it then true that $a_1\neq 0$?


If this is true is $|a_1|$ bounded away from zero as $f$ varies? It may be that some other normalization might make the second question more tractable: for example instead of normalizing the length to be $2\pi$ by a change of scale as I have done above one could require that a disk of unit radius be contained in the disk bounded by $f$. Any such normalization of $f$ would be highly acceptable.

I'm motivated by trying to describe the ``space of shapes'' in the plane by using Fourier descriptors a topic of interest both in machine vision and in microscopy in biology.
",Simple closed curves and the coefficent of $\exp(i\theta)$ in the associated Fourier series
91456,"Let $K$ be a compact or a finite group with a closed subgroup $H$. Let $C(K)$ be the convolution algebra of continuous functions on $K$.

The Peter Weyl theorem asserts that the $*$ algebra $C(K)$ and the subalgebra $C(K)^H$ of functions with
$$ f(h^{-1}k h) = f(k) \qquad h\in H$$
are Morita equivalent (wrong!). The algebra $C(K)^H$ can have additional modules.
",Morita equivalence for compact groups
91457,"Let $pq$ be arbitrary primes.

Let $N = p * q$.

Let $I$ be the $N * N$ identity matrix.

Let $R$ be the $N * N$ matrix defined as follows:
  $R[x_0 * p + y_0 x_1 * p + y_1]=1$ if and only if $x_0+1 \equiv x_1 (\mod q)$ and $y_0 + 1 \equiv y_1 (\mod p)$.

Let $A = \begin{pmatrix} \frac12I &amp; \frac12R \\ \frac12R &amp; \frac12I \end{pmatrix}$.

The largest eigenvalue of $A$ is 1.0 associated with the all 1 vector.

Question: how can I show that the second largest (absolute value of) eigenvalue is &lt; 1?

I'm not particularly concerned with the bound. For example $\lambda &lt; 1 - 2^{p*q}$ is perfectly fine. I just need to show that it's &lt; 1.

Context: derandomization.
",Bounding 2nd Eigenvalue of a Pseudo-Rotation-ish matrix
91462,"Please refer to this link for the puzzle:
http://3.bp.blogspot.com/_jNRwOIxTW3U/S2mWv0uUKmI/AAAAAAAABK0/cFxX971MdV4/s1600-h/Thomas+Clausen+problem.png

Thanks!
",Thomas Clausen's puzzle
